GIT HISTORY ARCHIVE — branch cleanup/remove-nested-duplicate-tree
Captured: 2026-07-27T08:01:54Z UTC (before squash to clean commit)
Range: origin/main (4c235e9) .. HEAD  —  full local history below
Total commits on branch: 208
========================================================================

### ONE-LINE LOG (newest first) ###

   adaptive question) always did a cold Gemini call despite the prefetch
   mechanism existing for exactly this case.

3. Remove is_adaptive filter from prefetch lookup. Anchor sessions store
   is_adaptive=False but the next /start_session request comes in with
   is_adaptive=True — the filter caused the prefetch to be silently missed
   every time, defeating the mechanism entirely.

Combined effect: anchor Q1 ~300ms (was 750-1800ms); Q2+ near-instant
when prefetch completes during the 1.5-2s feedback animation.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 app/main.py | 36 +++++++++++++++++++++++++++---------
 1 file changed, 27 insertions(+), 9 deletions(-)

commit 99d644164480a7cf3fcec48041b1c50de570a65f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 02:30:47 +0000

    fix: submit_answer now derives student_id and question_type from session

The frontend was sending a hardcoded test UUID as student_id and omitting
question_type entirely. Both caused silent misevaluation — mastery was
tracked under the wrong student, and short_answer/essay questions were
always graded as MCQ (never matching).

Merged the two separate quiz_sessions queries into one, and the session
is now authoritative for student_id, question_type, is_adaptive, draft,
and gamification counters. Request values are only used as fallback when
no session_id is present (backward compat).

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 app/main.py | 100 +++++++++++++++++++++++++++++++++---------------------------
 1 file changed, 55 insertions(+), 45 deletions(-)

commit 5ab0cb2b3570e7785d335378f8d85e8e72d52fde
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 02:09:19 +0000

    feat: gamification — streak, score, penalty game trigger (session 14)

Add wrong_count/streak/score tracking to quiz_sessions and return
gamification state from /submit_answer so the frontend can drive
Quizizz-style UI, praise animations, and a penalty mini-game modal
(randomised between Catch Stars, Dino Runner, Flappy Bird) that fires
on every 3rd wrong answer.

- schema/gamification.sql: ALTER quiz_sessions to add wrong_count,
  streak, score columns (apply in Supabase)
- app/main.py: _create_quiz_session initialises new columns;
  /submit_answer fetches + updates gamification state and returns
  streak, wrong_count, score, points_awarded, trigger_penalty_game
- lovable_prompts/session14_gamification.md: full Lovable prompt
  for UI redesign + all three Canvas mini-games

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md                              |  10 +-
 app/main.py                               |  36 +++++-
 lovable_prompts/session14_gamification.md | 190 ++++++++++++++++++++++++++++++
 schema/gamification.sql                   |   7 ++
 4 files changed, 240 insertions(+), 3 deletions(-)

commit ee191816d677cc9037395fcc0e3400864c885434
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-22 07:02:43 +0000

    chore: migrate Gemini models to non-deprecated versions

gemini-2.5-flash shuts down October 16 2026 → gemini-3.5-flash
gemini-embedding-2-preview (preview dropped) → gemini-embedding-2 (GA)

Updated in: orchestrator.py, chat_agent.py, lesson_agent.py,
quiz_agent.py, remediation_planner.py, feedback_loop.py

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/chat_agent.py          | 2 +-
 agents/feedback_loop.py       | 2 +-
 agents/lesson_agent.py        | 4 ++--
 agents/orchestrator.py        | 4 ++--
 agents/quiz_agent.py          | 2 +-
 agents/remediation_planner.py | 2 +-
 6 files changed, 8 insertions(+), 8 deletions(-)

commit 2cc9146e81b28bba6b9c127d84189088bbb7b48d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-22 06:49:38 +0000

    fix: 5 quick-win bugs from code review

- app/main.py: _generate_teacher_narrative used str(response) instead of
  response.text — teacher insights narrative always returned object repr
- app/main.py: /mastery_map selected non-existent column mastery_score;
  renamed to mastery_level to match DB schema (KeyError crash for all users)
- app/main.py: falsy-zero in teacher prompt — class_average_mastery=0 and
  active_students=0 rendered as 'unknown'; swapped to explicit None check
- app/main.py: prefetch lookup had no status filter; completed sessions could
  serve stale questions — added .eq("status", "active")
- agents/orchestrator.py: MCQ correct_answer comparison was case-sensitive;
  added .lower() normalisation on both sides

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/orchestrator.py |  4 ++--
 app/main.py            | 15 ++++++++-------
 2 files changed, 10 insertions(+), 9 deletions(-)

commit 652b5c10556e78bbbc4245c22f93789566984252
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-22 01:41:37 +0000

    feat: A2 teacher insight narrative + A3 anchor seeder confirmed done

/teacher_insights now calls Gemini 2.5 Flash to generate a 3-5 sentence
narrative summary (class health, weakest topic, error patterns, recommended
action) returned as the `narrative` field alongside existing structured data.
Failure is non-fatal. A3 dry-run confirmed 347/348 anchors already cached.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md | 12 +++++++++---
 app/main.py  | 50 ++++++++++++++++++++++++++++++++++++++++++++++++++
 2 files changed, 59 insertions(+), 3 deletions(-)

commit 5da1da16ba5c3b10df330cdc48bdb97c75c292d9
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-22 01:31:05 +0000

    chore: confirm all pending SQL migrations applied in Supabase

Sessions 8, 9, 11, 12 schema files (c3_role_hardening, topic_anchors_language,
h5p_interactive_video, remediation_plan) confirmed live — errors showed objects
already existed from prior runs. WORKSPACE.md updated to reflect current state.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md | 18 +++++++++++-------
 1 file changed, 11 insertions(+), 7 deletions(-)

commit ecc2482e0e7532170bb237d349c0f7ac105ace77
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-20 03:23:24 +0000

    feat: A1 remediation planner + mark all Lovable frontend prompts as applied

- agents/remediation_planner.py: pulls event_logs + dskp_mastery, ranks
  topics by error frequency via Gemini, upserts to remediation_plans table
- schema/remediation_plan.sql: new table with RLS, priority_score,
  error_categories[], root_causes[], suggested_intervention columns
- app/main.py: /suggest_topic now checks remediation_plans first (highest
  priority_score active row) before falling back to lowest mastery; response
  includes priority_score, why, suggested_intervention; also fixes
  mastery_score → mastery_level column name throughout
- WORKSPACE.md: confirmed sessions 5, 8, 10, 11 Lovable prompts all applied
  in frontend repo; updated all Pending → Applied with verification notes

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md                  |  34 +++---
 agents/remediation_planner.py | 263 ++++++++++++++++++++++++++++++++++++++++++
 app/main.py                   |  64 ++++++++--
 schema/remediation_plan.sql   |  51 ++++++++
 4 files changed, 387 insertions(+), 25 deletions(-)

commit f6fa4cbebb75a4daa959db6b7b3fcbf80ef97302
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-18 13:02:59 +0000

    fix: H5P builder — dynamic pause timestamp, fill-in-blank type, remove dead summary block

- _build_h5p_content() now accepts video_duration; sets pause point at 70% of
  clip length (fallback 8s) so the question fires near the end of the video
- Pexels fetch captures pex_video["duration"] and passes it through
- Add question_type param: "short_answer"/"essay" produces a "Fill in Blank"
  interaction (libraryTitle matches new frontend renderer) instead of MCQ
- Remove H5P.Summary block — it was generated but never rendered by the
  frontend, just wasted storage on every anchor upsert

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/orchestrator.py | 133 ++++++++++++++++++++++++++-----------------------
 1 file changed, 71 insertions(+), 62 deletions(-)

commit 091c3a197691b617e6617116eebdbd8049f0316f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-17 09:53:39 +0000

    feat: bilingual anchors, Form 4/5 split, and H5P interactive video (sessions 9–11)

Session 9 — bilingual anchor cache
- studio_node now filters topic_anchors by (topic, language); upserts with
  on_conflict="topic,language" so each language gets its own cached row
- Mnemonic lyrics prompt is language-aware (BM vs EN/bilingual style)
- schema/topic_anchors_language.sql: adds language column + composite unique key

Session 10 — Form 4 / Form 5 split
- Added KSSM_TOPICS_BY_FORM dict with per-form topic lists for all 15 subjects
  (99 F4 topics, 89 F5 topics); KSSM_TOPICS auto-derived as the union
- _get_dynamic_subjects() accepts optional form_level filter
- GET /subjects accepts ?form_level=4|5 query param

Session 11 — H5P Interactive Video for anchor mode
- _build_h5p_content() assembles H5P Interactive Video JSON blob from Pexels
  video + TTS audio + MCQ options (correct answers excluded — server-side only)
- h5p_content added to AgentState TypedDict and all four constructions in main.py
- studio_node bank-hit path loads h5p_content; backfills old cached rows on first serve
- /start_session response includes h5p_content (non-null for anchor MCQ only)
- schema/h5p_interactive_video.sql: adds h5p_content JSONB to topic_anchors
- seed_anchors.py: pre-seeder script to generate/cache anchors for all topics × languages

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md                      | 234 ++++++++++++++++-
 agents/orchestrator.py            | 539 +++++++++++++++++++++++++-------------
 app/main.py                       |  21 +-
 ingest.py                         |   3 +-
 schema/h5p_interactive_video.sql  |  13 +
 schema/topic_anchors_language.sql |  16 ++
 seed_anchors.py                   | 145 ++++++++++
 7 files changed, 775 insertions(+), 196 deletions(-)

commit aac60a089b9716d862ca801c53abd9227e1ab040
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-16 04:34:25 +0000

    fix: guard prefetch query against missing prefetched_draft column

The ALTER TABLE migration for quiz_sessions.prefetched_draft was never
run in Supabase, causing every /start_session call to crash with APIError
42703 (column does not exist). Wrap the lookup in try/except so the normal
retriever → studio/generator pipeline runs until the migration is applied.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 app/main.py | 83 ++++++++++++++++++++++++++++++++++++++++++-------------------
 1 file changed, 57 insertions(+), 26 deletions(-)

commit e800d7146d074938cda33c5bb337831bf46e4774
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-16 01:17:29 +0000

    security: C3 — harden signup role assignment and add RLS on sensitive tables

- handle_new_user() trigger now hardcodes role='student'; ignores raw_user_meta_data role
- promote_user_role() admin function added; REVOKE'd from public/anon/authenticated
- prevent_role_self_update trigger blocks role column UPDATE by row owner
- RLS enabled on profiles, event_logs, dskp_mastery with per-student + teacher/admin policies
- Lovable prompt in WORKSPACE.md for C3b (strip role from signup form, fix route guards)

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md                 |  64 ++++++++++++++++-
 schema/c3_role_hardening.sql | 162 +++++++++++++++++++++++++++++++++++++++++++
 2 files changed, 224 insertions(+), 2 deletions(-)

commit 85cbfe29236ab315866867651800b62536f07541
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-16 00:58:59 +0000

    security: harden backend against client spoofing and prompt injection (C4, H2, H3, M1, M3, M4)

- C4: strip correct_answer/rubric/model_answer from pre-answer API responses (_strip_answer_fields helper)
- C4: /submit_answer loads authoritative draft from quiz_sessions.current_draft; ignores client-sent draft
- H2: delimit student_answer, chat message, feedback suggestions with <student_input>/<user_input> tags in all Gemini prompts
- H3: QuizRequest.num_questions validated ge=1, le=20
- M1: evaluator_node guards against missing draft (returns safe error state instead of KeyError)
- M3: quiz_agent deduplicates by (lesson_id, question_type, difficulty, language) — updates in place
- M4: _flatten_lesson() strips _source_chunks from top-level dict before API return

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 AUDIT.md                | 76 +++++++++++++++++++++++++++++++++++++++++++++++++
 WORKSPACE.md            | 33 +++++++++++++++++++--
 agents/chat_agent.py    |  2 +-
 agents/feedback_loop.py |  4 +--
 agents/orchestrator.py  | 20 ++++++++++---
 agents/quiz_agent.py    | 29 +++++++++++++++++--
 app/main.py             | 44 +++++++++++++++++++++++-----
 7 files changed, 188 insertions(+), 20 deletions(-)

commit 03ba9bbaeaab332776742dc43b8850b71dbff7c2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-12 02:06:58 +0000

    perf: add question prefetch — background-generate next question after each answer

/submit_answer now fires a BackgroundTask that runs retriever → generator
and parks the result in quiz_sessions.prefetched_draft. /start_session
serves the prefetch instantly (skipping Gemini) when a matching row exists,
then NULLs it so it can't be double-served.

Skipped for anchor-mode MCQ (already in topic_anchors) and when topic_complete
(student will move to a new topic). Fixes missing is_adaptive field on
SubmitAnswerRequest that would have caused AttributeError at runtime.

Pending: ALTER TABLE quiz_sessions ADD COLUMN IF NOT EXISTS prefetched_draft JSONB;

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md |  14 +++++--
 app/main.py  | 117 ++++++++++++++++++++++++++++++++++++++++++++++++++++++-----
 2 files changed, 118 insertions(+), 13 deletions(-)

commit 47fdc43519edd6737a782490ab8ba1256bf58f07
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-10 02:36:42 +0000

    perf: decouple lesson generation from /start_session to fix question lag

/start_session was making two sequential Gemini calls (question + lesson),
doubling latency. Now uses a fast DB-only cache check for lessons instead.
On cache miss, lesson returns null and the frontend fetches it separately
via POST /generate_lesson. Adds get_cached_lesson() to lesson_agent.py.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/lesson_agent.py | 26 ++++++++++++++++++++++++++
 app/main.py            | 10 ++++------
 2 files changed, 30 insertions(+), 6 deletions(-)

commit 1d7c2ce3a114f22e0f09abf0721fa99d872594e2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-10 02:21:58 +0000

    fix: concept note generation fail — flatten lesson response + add missing session 5 files

Two backend bugs caused "generation fail" on concept note click:
1. POST /generate_lesson returned notes_json nested — notes_markdown, key_terms,
   worked_example, mindmap were invisible to the frontend.
2. LessonRequest.form_level had no default — 422 error if Lovable omitted it.

Both fixed via _flatten_lesson() now applied to all three lesson response paths.
Also commits session 5 files that were built but never staged: chat_agent.py,
updated agents (lesson, quiz, orchestrator, feedback_loop), schema additions,
and nginx deploy configs.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/chat_agent.py              | 139 ++++++++++++++++++
 agents/feedback_loop.py           |   2 +-
 agents/lesson_agent.py            | 232 ++++++++++++++++++++++-------
 agents/orchestrator.py            | 298 +++++++++++++++++++++++++++++---------
 agents/quiz_agent.py              |   2 +-
 app/main.py                       |   4 +-
 deploy/kuasaprestij-nginx.service |  15 ++
 deploy/nginx-standalone.conf      |  29 ++++
 logs/frontend_debug.md            | 182 +++++++++++++++++++++++
 logs/uvicorn.log                  |  24 +++
 schema/lessons_quiz.sql           |  48 ++++++
 11 files changed, 854 insertions(+), 121 deletions(-)

commit d0f953550a21c40e907d563d58e04856ecef6423
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-10 02:14:46 +0000

    fix: flatten lesson notes_json in API responses so frontend renders concept note

GET /lesson/{id} and the lesson field in /start_session were returning
notes_json as a nested JSONB blob, hiding key_terms, worked_example,
mindmap and notes_markdown from the frontend. Flatten to top level and
strip _source_chunks (internal field) in both paths via _flatten_lesson().

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md | 175 ++++++++++++++++++++++++++++++++++++++-
 app/main.py  | 266 +++++++++++++++++++++++++++++++++++++++++++++++++++++++----
 2 files changed, 421 insertions(+), 20 deletions(-)

commit ba039e21f3faec9aa0ed828ee6a6c5a8fc1ed621
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-06 11:59:52 +0000

    feat: add VPS auto-pull deploy setup and quizzes.question_type migration

- deploy/auto_pull.sh: git fetch → pull → pip install → systemctl restart,
  no-op if already up to date; logs to /var/log/kuasaprestij_deploy.log
- deploy/kuasaprestij.service: systemd unit for uvicorn (EnvironmentFile=.env)
- deploy/kuasaprestij-pull.{service,timer}: 5-minute systemd timer that
  fires auto_pull.sh; starts 60s after boot
- schema/lessons_quiz.sql: added question_type column to quizzes CREATE TABLE
  and an ALTER TABLE migration for existing deployments
- WORKSPACE.md: VPS setup instructions and deploy checklist

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md                     | 25 +++++++++++++++++++++---
 deploy/auto_pull.sh              | 42 ++++++++++++++++++++++++++++++++++++++++
 deploy/kuasaprestij-pull.service | 10 ++++++++++
 deploy/kuasaprestij-pull.timer   | 16 +++++++++++++++
 deploy/kuasaprestij.service      | 21 ++++++++++++++++++++
 schema/lessons_quiz.sql          |  7 +++++++
 6 files changed, 118 insertions(+), 3 deletions(-)

commit 304da2efac08ece0cf7d203f79636bca9366466c
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-06 11:57:51 +0000

    feat: add question_type support (MCQ, short_answer, essay) across pipeline

- AgentState gains question_type and partial_credit fields
- generator_node branches on question_type with distinct JSON schemas
- evaluator_node: MCQ keeps exact match; open questions use Gemini rubric
  evaluation returning partial_credit (0.0–1.0) and marks_awarded
- mastery_updater_node scales positive adjustment by partial_credit for
  open questions so a 70% answer still advances mastery
- studio/anchor node skipped for non-MCQ sessions (open questions always
  go to generator)
- quiz_agent.py gains three prompt templates (_MCQ, _SHORT_ANSWER, _ESSAY)
  and saves question_type to quizzes table
- /start_session, /submit_answer, /generate_quiz all accept question_type
- /submit_answer response now includes partial_credit, marks_awarded,
  max_marks for open question display in Lovable UI

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md           |  12 +-
 agents/orchestrator.py | 377 ++++++++++++++++++++++++++++++++++++-------------
 agents/quiz_agent.py   | 134 +++++++++++++-----
 app/main.py            |  31 ++--
 4 files changed, 416 insertions(+), 138 deletions(-)

commit 885fa24755b12509a035c046639cc1cb7f7a42e7
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-04 12:31:52 +0000

    Flattened nested repository and added content


 .gitignore                                         |     21 +-
 CLAUDE.md                                          |     74 +
 WORKSPACE.md                                       |     74 +
 agents/feedback_loop.py                            |    260 +
 agents/lesson_agent.py                             |    133 +
 agents/orchestrator.py                             |    737 +-
 agents/quiz_agent.py                               |    133 +
 app/main.py                                        |    465 +-
 cloudflared-linux-amd64.deb                        |    Bin 0 -> 18855420 bytes
 data/001 DSKP KSSM BAHASA MELAYU TINGKATAN 3.pdf   |    Bin 0 -> 4253651 bytes
 data/002 DSKP KSSM MATEMATIK TINGKATAN 3.pdf       |    Bin 0 -> 3623782 bytes
 data/003 DSKP KSSM SAINS TINGKATAN 3.pdf           |  18592 +
 data/004 DSKP KSSM SEJARAH TINGKATAN 3.pdf         |    Bin 0 -> 3656511 bytes
 .../006 DSKP KSSM PENDIDIKAN MORAL TINGKATAN 3.pdf |    Bin 0 -> 2195336 bytes
 data/008 DSKP KSSM GEOGRAFI TINGKATAN 3.pdf        |    Bin 0 -> 5630769 bytes
 data/01 DSKP KSSM Tingkatan 1 Bahasa Melayu.pdf    |    Bin 0 -> 1085994 bytes
 data/013 DSKP KSSM BAHASA CINA TINGKATAN 3.pdf     |    Bin 0 -> 6177360 bytes
 data/02 DSKP KSSM Tingkatan 1 Matematik.pdf        |    Bin 0 -> 1125940 bytes
 data/03 DSKP KSSM Tingkatan 1 Sains.pdf            |    Bin 0 -> 2274733 bytes
 data/04 DSKP KSSM Tingkatan 1 Sejarah.pdf          |    Bin 0 -> 1346606 bytes
 data/042_DSKP_KSSM_B_Inggeris_Ting3.pdf            |  22737 +
 ...SSM_BHS CINA KOMUNIKASI_F3_2020.06.22 Cetak.pdf |    Bin 0 -> 1955243 bytes
 ...045_DSKP_KSSM_BHS CINA KOM_F45_5-2020.06.18.pdf |    Bin 0 -> 2293100 bytes
 data/046_DSKP_KSSM_B_Melayu_Ting4_5-1.pdf          |    Bin 0 -> 2084882 bytes
 data/046_DSKP_KSSM_B_Melayu_Ting4_5.pdf            |    Bin 0 -> 2084882 bytes
 data/049_DSKP_KSSM_Sejarah_Ting4_5 (1).pdf         |  39754 +
 data/051_DSKP_KSSM_P_Moral_Ting4_5.pdf             |    Bin 0 -> 1305462 bytes
 ...3_DSKP_KSSM_BHS. CINA_F4F5_2020.06.22_Cetak.pdf |    Bin 0 -> 2209919 bytes
 ...ingkatan 2 Bahasa Melayu v2 Edit 3 Nov 2017.pdf |    Bin 0 -> 3673861 bytes
 ...SSM Tingkatan 2 Matematik v2 2_021117_Cover.pdf |    Bin 0 -> 3575570 bytes
 data/059 DSKP KSSM Tingkatan 2 Sains v2 10 Nov.pdf |    Bin 0 -> 4863437 bytes
 data/06 DSKP KSSM Tingkatan 1 Pendidikan Moral.pdf |    Bin 0 -> 1131322 bytes
 ...DSKP KSSM Tingkatan 2 Sejarah v2 31okt 2017.pdf |    Bin 0 -> 3634502 bytes
 ...2 DSKP KSSM Tingkatan 2 Pendidikan Moral v2.pdf |    Bin 0 -> 4171402 bytes
 data/063_DSKP_KSSM_Geografi_Ting4_5.pdf            |  29530 +
 data/064 DSKP KSSM Tingkatan 2 Geografi v2.pdf     |    Bin 0 -> 1808205 bytes
 ...65_DSKP_KSSM_Kesusasteraan_Inggeris_Ting4_5.pdf |    Bin 0 -> 1929928 bytes
 data/066_DSKP_KSSM_KESUSASTERAAN CINA TING 4_5.pdf |    Bin 0 -> 1715630 bytes
 ...KP KSSM Tingkatan 2 Bahasa Cina v2 20171102.pdf |    Bin 0 -> 3289525 bytes
 data/08 DSKP KSSM Tingkatan 1 Geografi.pdf         |    Bin 0 -> 953436 bytes
 ...P KSSM Tingkatan 1 Pendidikan Seni Visual-1.pdf |    Bin 0 -> 1070882 bytes
 ...SKP KSSM Tingkatan 1 Pendidikan Seni Visual.pdf |    Bin 0 -> 1070882 bytes
 data/10 DSKP KSSM Science Form 2.pdf               |    Bin 0 -> 3121693 bytes
 data/13 DSKP KSSM Tingkatan 1 Bahasa Cina.pdf      |    Bin 0 -> 1346655 bytes
 ...SKP KSSM PENDIDIKAN SENI VISUAL TINGKATAN 3.pdf |    Bin 0 -> 5101964 bytes
 data/4. 061_DSKP_KSSM_P_Seni_Visual_Ting4_5.pdf    |    Bin 0 -> 1426928 bytes
 ...KP KSSM Tingkatan 1 Bahasa Inggeris CEFR v2.pdf |    Bin 0 -> 1725688 bytes
 ...KP KSSM Tingkatan 2 Bahasa Inggeris CEFR v2.pdf |    Bin 0 -> 1507364 bytes
 data/9 DSKP KSSM Mathematics Form 2.pdf            |    Bin 0 -> 2744353 bytes
 data/BT FIZIK T4.pdf                               |    Bin 0 -> 49209859 bytes
 data/BT FIZIK T5.pdf                               |    Bin 0 -> 81272730 bytes
 data/BT PHYSICS DLP F4-1.pdf                       |    Bin 0 -> 87368368 bytes
 data/BT PHYSICS DLP F4.pdf                         |    Bin 0 -> 87368368 bytes
 data/BT PHYSICS DLP F5.pdf                         |    Bin 0 -> 81695324 bytes
 data/Buku Teks Kimia Ting 4 KSSM.pdf               |    Bin 0 -> 75475386 bytes
 ...Mathematics Form 4 and 5 DLP dated 29092020.pdf |    Bin 0 -> 2542655 bytes
 ...ditional Science Form 4 and 5_Versi English.pdf |    Bin 0 -> 5912332 bytes
 data/DSKP KSSM Asas Sains Komputer Tingkatan 1.pdf |    Bin 0 -> 1246768 bytes
 data/DSKP KSSM Asas Sains Komputer Tingkatan 2.pdf |    Bin 0 -> 3133998 bytes
 data/DSKP KSSM Asas Sains Komputer Tingkatan 3.pdf |    Bin 0 -> 5798700 bytes
 ...SKP KSSM Biology Form 4 and 5_Versi English.pdf |    Bin 0 -> 5322013 bytes
 ...P KSSM Chemistry Form 4 and 5_Versi English.pdf |    Bin 0 -> 3850942 bytes
 data/DSKP KSSM Mathematics Form 3 v2.pdf           |    Bin 0 -> 3058325 bytes
 ...KSSM Mathematics Form 4 and 5_Versi English.pdf |    Bin 0 -> 2453831 bytes
 ...asmani dan Pendidikan Kesihatan Tingkatan 1.pdf |    Bin 0 -> 2643814 bytes
 ...asmani dan Pendidikan Kesihatan Tingkatan 2.pdf |    Bin 0 -> 3687269 bytes
 ...asmani dan Pendidikan Kesihatan Tingkatan 3.pdf |  16810 +
 ... dan Pendidikan Kesihatan Tingkatan 4 dan 5.pdf |    Bin 0 -> 1927218 bytes
 data/DSKP KSSM Pendidikan Muzik Tingkatan 1.pdf    |    Bin 0 -> 1790158 bytes
 data/DSKP KSSM Pendidikan Muzik Tingkatan 2.pdf    |    Bin 0 -> 2243094 bytes
 data/DSKP KSSM Pendidikan Muzik Tingkatan 3.pdf    |    Bin 0 -> 6343954 bytes
 ...SKP KSSM Pendidikan Muzik Tingkatan 4 dan 5.pdf |    Bin 0 -> 843872 bytes
 ...SKP KSSM Physics Form 4 and 5_Versi English.pdf |    Bin 0 -> 6800309 bytes
 ... KSSM Reka Bentuk dan Teknologi Tingkatan 1.pdf |    Bin 0 -> 1293878 bytes
 ... KSSM Reka Bentuk dan Teknologi Tingkatan 2.pdf |    Bin 0 -> 3227201 bytes
 ... KSSM Reka Bentuk dan Teknologi Tingkatan 3.pdf |    Bin 0 -> 5506152 bytes
 data/DSKP KSSM Science Form 3 v2.pdf               |    Bin 0 -> 3345767 bytes
 ...SKP KSSM Science Form 4 and 5_Versi English.pdf |    Bin 0 -> 5919007 bytes
 data/DSKP Mathematics Form 1.pdf                   |    Bin 0 -> 1110339 bytes
 data/DSKP Science Form 1.pdf                       |    Bin 0 -> 2073507 bytes
 data/DSKP_BCK_F2_Sep18.pdf                         |    Bin 0 -> 1695468 bytes
 ...ENDIDIDIKAN MORAL TINGKATAN 1 KSSM - INDEKS.pdf |    Bin 0 -> 98640120 bytes
 .../PENDIDIKAN MORAL TINGKATAN 2 KSSM - INDEKS.pdf |    Bin 0 -> 35921016 bytes
 data/PENDIDIKAN MORAL TINGKATAN 3 KSSM INDEKS.pdf  |    Bin 0 -> 97887062 bytes
 data/PENDIDIKAN MORAL TINGKATAN 4 KSSM- INDEKS.pdf |    Bin 0 -> 45530932 bytes
 data/PENDIDIKAN MORAL TINGKATAN 5 KSSM -INDEKS.pdf |    Bin 0 -> 64066394 bytes
 data/PENDIDIKAN MUZIK TING 2.pdf                   |    Bin 0 -> 11343486 bytes
 data/PENDIDIKAN MUZIK TING 3.pdf                   |    Bin 0 -> 38245573 bytes
 data/PENDIDIKAN MUZIK TING 4.pdf                   |    Bin 0 -> 31646801 bytes
 data/T1 BAHASA JEPUN MENENGAH RENDAH.pdf           |    Bin 0 -> 29438075 bytes
 data/T1 BT ASK - ASAS SAINS KOMPUTER.pdf           |    Bin 0 -> 33956859 bytes
 data/T1 BT BA-BAHASA ARAB.pdf                      |    Bin 0 -> 38073792 bytes
 data/T1 BT BAHASA IBAN .pdf                        |    Bin 0 -> 71599547 bytes
 data/T1 BT BC-BAHASA CINA.pdf                      |    Bin 0 -> 16543251 bytes
 data/T1 BT BCK-BAHASA CINA KOMUNIKASI.pdf          |    Bin 0 -> 70069357 bytes
 data/T1 BT GEO - GEOGRAFI.pdf                      |    Bin 0 -> 84318415 bytes
 data/T1 BT MAT DLP - MATHEMATICS.pdf               |    Bin 0 -> 52571496 bytes
 data/T1 BT MAT- MATEMATIK.pdf                      |    Bin 0 -> 55810620 bytes
 data/T1 BT PI- PENDIDIKAN ISLAM TING 1.pdf         |    Bin 0 -> 393393425 bytes
 data/T1 BT PMZK - PENDIDIKAN MUZIK.pdf             |    Bin 0 -> 93836761 bytes
 data/T1 BT PSV - PENDIDIKAN SENI VISUAL.pdf        | 700937 ++++++++++++++++++
 ... RBT- REKA BENTUK DAN TEKNOLOGI_TINGKATAN 1.pdf |    Bin 0 -> 96884612 bytes
 data/T1 BT SEJ - SEJARAH.pdf                       |    Bin 0 -> 84553917 bytes
 data/T1 BT SN DLP- SCIENCE.pdf                     |    Bin 0 -> 74343975 bytes
 data/T1 BT SN- SAINS.pdf                           |    Bin 0 -> 74921511 bytes
